Vec #3925,	True Class: 2,	Predicted Class: 2,	Sum of LL: -6939.355810322521
Vec #3926,	True Class: 1,	Predicted Class: 2,	Sum of LL: -6923.030175192706
Vec #3927,	True Class: 1,	Predicted Class: 2,	Sum of LL: -6923.827660942954
Vec #3928,	True Class: 2,	Predicted Class: 2,	Sum of LL: -6967.777055495425
Vec #3929,	True Class: 2,	Predicted Class: 2,	Sum of LL: -6998.851911412757
Vec #3930,	True Class: 1,	Predicted Class: 2,	Sum of LL: -6986.2263851752095
Vec #3931,	True Class: 1,	Predicted Class: 2,	Sum of LL: -6994.573872491483
Vec #3932,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7021.352837824954
Vec #3933,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7043.816366980407
Vec #3934,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7059.087496782939
Vec #3935,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7049.112432414091
Vec #3936,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7060.330218532939
Vec #3937,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7094.815847449713
Vec #3938,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7056.38121786332
Vec #3939,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7071.710198871199
Vec #3940,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7104.035993401693
Vec #3941,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7180.347664336441
Vec #3942,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7222.216626765414
Vec #3943,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7254.4869732483985
Vec #3944,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7313.288619025821
Vec #3945,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7310.1636888656385
Vec #3946,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7305.4190955633
Vec #3947,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7326.987466769343
Vec #3948,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7352.845187651573
Vec #3949,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7379.4325100274655
Vec #3950,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7399.812624231134
Vec #3951,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7418.619438943786
Vec #3952,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7405.287399001807
Vec #3953,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7440.271798179751
Vec #3954,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7479.259063272118
Vec #3955,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7498.970780611997
Vec #3956,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7525.630028912167
Vec #3957,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7524.441789535519
Vec #3958,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7498.7354442172
Vec #3959,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7504.703173883095
Vec #3960,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7490.516015348132
Vec #3961,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7557.83601549936
Vec #3962,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7537.470856660438
Vec #3963,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7525.82020078483
Vec #3964,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7517.412299611573
Vec #3965,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7570.657438562245
Vec #3966,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7615.865035388453
Vec #3967,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7599.2914693532175
Vec #3968,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7601.464519430582
Vec #3969,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7624.96564091084
Vec #3970,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7614.697841361599
Vec #3971,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7649.334784674809
Vec #3972,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7634.686994938047
Vec #3973,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7620.545319423818
Vec #3974,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7624.78516481939
Vec #3975,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7673.735127100211
Vec #3976,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7668.071992381328
Vec #3977,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7680.0823105096515
Vec #3978,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7669.58883443381
Vec #3979,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7661.325525161708
Vec #3980,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7710.2040729679875
Vec #3981,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7700.107183991712
Vec #3982,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7703.914916094543
Vec #3983,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7688.595285214917
Vec #3984,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7743.2816540484
Vec #3985,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7729.908392752045
Vec #3986,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7714.233069579627
Vec #3987,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7708.397038825079
Vec #3988,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7689.808603052882
Vec #3989,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7674.288227823932
Vec #3990,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7692.8372358173165
Vec #3991,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7705.938383714962
Vec #3992,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7717.599392849942
Vec #3993,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7778.047305175619
Vec #3994,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7795.581745473676
Vec #3995,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7798.905535415607
Vec #3996,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7813.98426209994
Vec #3997,	True Class: 2,	Predicted Class: 2,	Sum of LL: -7832.509122810632
Vec #3998,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7842.411163468254
Vec #3999,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7853.483318536564
Vec #4000,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7867.3878221994955
Vec #4001,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7872.530200666914
Vec #3597,	True Class: 1,	Predicted Class: 1,	Sum of LL: 15.814573457920465
Vec #3598,	True Class: 1,	Predicted Class: 1,	Sum of LL: 37.378245050916824
Vec #3599,	True Class: 1,	Predicted Class: 1,	Sum of LL: 62.46748718538021
Vec #3600,	True Class: 2,	Predicted Class: 1,	Sum of LL: 82.16024975133384
Vec #3601,	True Class: 1,	Predicted Class: 1,	Sum of LL: 105.84418175406127
Vec #3602,	True Class: 1,	Predicted Class: 1,	Sum of LL: 130.62480287834728
Vec #3603,	True Class: 1,	Predicted Class: 1,	Sum of LL: 149.39913417019972
Vec #3604,	True Class: 1,	Predicted Class: 1,	Sum of LL: 164.88772450820017
Vec #3605,	True Class: 1,	Predicted Class: 1,	Sum of LL: 185.83639753081553
Vec #3606,	True Class: 1,	Predicted Class: 1,	Sum of LL: 191.0771132030654
Vec #3607,	True Class: 1,	Predicted Class: 1,	Sum of LL: 206.9473810552232
Vec #3608,	True Class: 1,	Predicted Class: 1,	Sum of LL: 254.0969883272192
Vec #3609,	True Class: 1,	Predicted Class: 1,	Sum of LL: 289.0884318129168
Vec #3610,	True Class: 1,	Predicted Class: 1,	Sum of LL: 284.2067406782272
Vec #3611,	True Class: 2,	Predicted Class: 1,	Sum of LL: 271.6228867933287
Vec #3612,	True Class: 2,	Predicted Class: 1,	Sum of LL: 213.23952305574866
Vec #3613,	True Class: 2,	Predicted Class: 1,	Sum of LL: 192.45505907396478
Vec #3614,	True Class: 2,	Predicted Class: 1,	Sum of LL: 164.19367565603267
Vec #3615,	True Class: 2,	Predicted Class: 1,	Sum of LL: 137.40645535807266
Vec #3616,	True Class: 2,	Predicted Class: 1,	Sum of LL: 101.56074478525677
Vec #3617,	True Class: 2,	Predicted Class: 1,	Sum of LL: 73.09842544173502
Vec #3618,	True Class: 2,	Predicted Class: 1,	Sum of LL: 55.25543995429717
Vec #3619,	True Class: 2,	Predicted Class: 1,	Sum of LL: 1.9304047086408258
Vec #3620,	True Class: 2,	Predicted Class: 2,	Sum of LL: -55.38224503814054
Vec #3621,	True Class: 2,	Predicted Class: 2,	Sum of LL: -89.51479903981799
Vec #3622,	True Class: 2,	Predicted Class: 2,	Sum of LL: -108.9988402823209
Vec #3623,	True Class: 2,	Predicted Class: 2,	Sum of LL: -142.56789441302428
Vec #3624,	True Class: 2,	Predicted Class: 2,	Sum of LL: -160.68353487298347
Vec #3625,	True Class: 2,	Predicted Class: 2,	Sum of LL: -170.25170863490138
Vec #3626,	True Class: 2,	Predicted Class: 2,	Sum of LL: -183.64492773831586
Vec #3627,	True Class: 2,	Predicted Class: 2,	Sum of LL: -221.03419493731815
Vec #3628,	True Class: 2,	Predicted Class: 2,	Sum of LL: -248.23873404069704
Vec #3629,	True Class: 2,	Predicted Class: 2,	Sum of LL: -277.37734686011896
Vec #3630,	True Class: 1,	Predicted Class: 2,	Sum of LL: -252.8800090048447
Vec #3631,	True Class: 1,	Predicted Class: 2,	Sum of LL: -229.44604169895166
Vec #3632,	True Class: 2,	Predicted Class: 2,	Sum of LL: -292.33574098235465
Vec #3633,	True Class: 1,	Predicted Class: 2,	Sum of LL: -266.69682943391905
Vec #3634,	True Class: 2,	Predicted Class: 2,	Sum of LL: -288.4303257300015
Vec #3635,	True Class: 1,	Predicted Class: 2,	Sum of LL: -275.63349565389734
Vec #3636,	True Class: 1,	Predicted Class: 2,	Sum of LL: -222.85972680607017
Vec #3637,	True Class: 1,	Predicted Class: 2,	Sum of LL: -207.8283626086034
Vec #3638,	True Class: 1,	Predicted Class: 2,	Sum of LL: -162.87968049778556
Vec #3639,	True Class: 1,	Predicted Class: 2,	Sum of LL: -155.84031140842373
Vec #3640,	True Class: 1,	Predicted Class: 2,	Sum of LL: -105.99354179066246
Vec #3641,	True Class: 1,	Predicted Class: 2,	Sum of LL: -77.92167640134467
Vec #3642,	True Class: 1,	Predicted Class: 2,	Sum of LL: -59.048332532984304
Vec #3643,	True Class: 1,	Predicted Class: 2,	Sum of LL: -13.068676357703655
Vec #3644,	True Class: 2,	Predicted Class: 2,	Sum of LL: -24.76838114463988
Vec #3645,	True Class: 2,	Predicted Class: 2,	Sum of LL: -31.698536848280053
Vec #3646,	True Class: 2,	Predicted Class: 2,	Sum of LL: -53.73243548674957
Vec #3647,	True Class: 1,	Predicted Class: 1,	Sum of LL: 28.05098137791091
Vec #3648,	True Class: 2,	Predicted Class: 1,	Sum of LL: 21.75883105778718
Vec #3649,	True Class: 2,	Predicted Class: 2,	Sum of LL: -1.205639127145234
Vec #3650,	True Class: 1,	Predicted Class: 1,	Sum of LL: 18.901796290412324
Vec #3651,	True Class: 2,	Predicted Class: 1,	Sum of LL: 4.947887678530639
Vec #3652,	True Class: 2,	Predicted Class: 2,	Sum of LL: -20.784280738891262
Vec #3653,	True Class: 2,	Predicted Class: 2,	Sum of LL: -47.156413143430974
Vec #3654,	True Class: 2,	Predicted Class: 2,	Sum of LL: -81.43692577743889
Vec #3655,	True Class: 2,	Predicted Class: 2,	Sum of LL: -128.26580932089612
Vec #3656,	True Class: 2,	Predicted Class: 2,	Sum of LL: -159.1388527086972
Vec #3657,	True Class: 2,	Predicted Class: 2,	Sum of LL: -174.80064268125483
Vec #3658,	True Class: 2,	Predicted Class: 2,	Sum of LL: -207.35677577719792
Vec #3659,	True Class: 2,	Predicted Class: 2,	Sum of LL: -252.756756436424
Vec #3660,	True Class: 2,	Predicted Class: 2,	Sum of LL: -267.97120277874427
Vec #3661,	True Class: 2,	Predicted Class: 2,	Sum of LL: -288.1526241070604
Vec #3662,	True Class: 2,	Predicted Class: 2,	Sum of LL: -323.85870574217097
Vec #3663,	True Class: 2,	Predicted Class: 2,	Sum of LL: -336.20672698650304
Vec #3664,	True Class: 2,	Predicted Class: 2,	Sum of LL: -348.61341617457
Vec #3665,	True Class: 2,	Predicted Class: 2,	Sum of LL: -395.0187857171592
Vec #3666,	True Class: 2,	Predicted Class: 2,	Sum of LL: -431.63264412107844
Vec #3667,	True Class: 2,	Predicted Class: 2,	Sum of LL: -472.26034598958296
Vec #3668,	True Class: 2,	Predicted Class: 2,	Sum of LL: -500.84144307761085
Vec #3669,	True Class: 1,	Predicted Class: 2,	Sum of LL: -478.982645463565
Vec #3670,	True Class: 1,	Predicted Class: 2,	Sum of LL: -465.115667925789
Vec #3671,	True Class: 1,	Predicted Class: 2,	Sum of LL: -427.0250769264105
Vec #3672,	True Class: 1,	Predicted Class: 2,	Sum of LL: -408.51868345466926
Vec #3673,	True Class: 1,	Predicted Class: 2,	Sum of LL: -361.50601376215087
Vec #3674,	True Class: 1,	Predicted Class: 2,	Sum of LL: -345.61670616519234
Vec #3675,	True Class: 1,	Predicted Class: 2,	Sum of LL: -330.26204977228116
Vec #3676,	True Class: 1,	Predicted Class: 2,	Sum of LL: -295.9437982318776
Vec #3677,	True Class: 1,	Predicted Class: 2,	Sum of LL: -260.1889709102225
Vec #3678,	True Class: 1,	Predicted Class: 2,	Sum of LL: -250.30404719100304
Vec #3679,	True Class: 2,	Predicted Class: 2,	Sum of LL: -253.29978722955389
Vec #3680,	True Class: 1,	Predicted Class: 2,	Sum of LL: -225.84714813228447
Vec #3681,	True Class: 1,	Predicted Class: 2,	Sum of LL: -212.1901828643976
Vec #3682,	True Class: 1,	Predicted Class: 2,	Sum of LL: -187.3242274458649
Vec #3683,	True Class: 1,	Predicted Class: 2,	Sum of LL: -182.42739568954244
Vec #3684,	True Class: 1,	Predicted Class: 2,	Sum of LL: -158.89490360157026
Vec #3685,	True Class: 1,	Predicted Class: 2,	Sum of LL: -137.23037885972897
Vec #3686,	True Class: 2,	Predicted Class: 2,	Sum of LL: -161.79715204996987
Vec #3687,	True Class: 1,	Predicted Class: 2,	Sum of LL: -148.9268335204206
Vec #3688,	True Class: 1,	Predicted Class: 2,	Sum of LL: -144.29771955821693
Vec #3689,	True Class: 2,	Predicted Class: 2,	Sum of LL: -153.64244141686964
Vec #3690,	True Class: 1,	Predicted Class: 2,	Sum of LL: -151.8826920444656
Vec #3691,	True Class: 2,	Predicted Class: 2,	Sum of LL: -178.9647753921733
Vec #3692,	True Class: 2,	Predicted Class: 2,	Sum of LL: -185.947047250045
Vec #3693,	True Class: 2,	Predicted Class: 2,	Sum of LL: -217.60295672420514
Vec #3694,	True Class: 2,	Predicted Class: 2,	Sum of LL: -233.92340086456844
Vec #3695,	True Class: 2,	Predicted Class: 2,	Sum of LL: -257.4980266941701
Vec #3696,	True Class: 2,	Predicted Class: 2,	Sum of LL: -280.9246757189288
Vec #3697,	True Class: 2,	Predicted Class: 2,	Sum of LL: -354.6001515725167
Vec #3698,	True Class: 2,	Predicted Class: 2,	Sum of LL: -384.747348780574
Vec #3699,	True Class: 2,	Predicted Class: 2,	Sum of LL: -418.4393951624991
Vec #3700,	True Class: 2,	Predicted Class: 2,	Sum of LL: -429.9415794028988
Vec #3701,	True Class: 2,	Predicted Class: 2,	Sum of LL: -462.0774845890608
Vec #3702,	True Class: 1,	Predicted Class: 2,	Sum of LL: -447.33316103637384
Vec #3703,	True Class: 1,	Predicted Class: 2,	Sum of LL: -405.9711843881358
Vec #3704,	True Class: 1,	Predicted Class: 2,	Sum of LL: -389.78327725807844
Vec #3705,	True Class: 1,	Predicted Class: 2,	Sum of LL: -374.3386058944951
Vec #3706,	True Class: 1,	Predicted Class: 2,	Sum of LL: -326.55420879468284
Vec #3707,	True Class: 1,	Predicted Class: 2,	Sum of LL: -308.77505422766023
Vec #3708,	True Class: 1,	Predicted Class: 2,	Sum of LL: -219.4782858926786
Vec #3709,	True Class: 1,	Predicted Class: 2,	Sum of LL: -204.90026499864499
Vec #3710,	True Class: 2,	Predicted Class: 2,	Sum of LL: -208.80978310061533
Vec #3711,	True Class: 1,	Predicted Class: 2,	Sum of LL: -198.87972299436262
Vec #3712,	True Class: 1,	Predicted Class: 2,	Sum of LL: -193.44252264760487
Vec #3713,	True Class: 1,	Predicted Class: 2,	Sum of LL: -152.09003690779602
Vec #3714,	True Class: 1,	Predicted Class: 2,	Sum of LL: -95.3123287466412
Vec #3715,	True Class: 1,	Predicted Class: 2,	Sum of LL: -52.47557983212571
Vec #3716,	True Class: 1,	Predicted Class: 2,	Sum of LL: -30.77365411862339
Vec #3717,	True Class: 1,	Predicted Class: 2,	Sum of LL: -7.695572561117414
Vec #3718,	True Class: 1,	Predicted Class: 1,	Sum of LL: 27.196538635329528
Vec #3719,	True Class: 1,	Predicted Class: 1,	Sum of LL: 36.83298869381218
Vec #3720,	True Class: 2,	Predicted Class: 1,	Sum of LL: 34.428447455814116
Vec #3721,	True Class: 1,	Predicted Class: 1,	Sum of LL: 63.62591175638953
Vec #3722,	True Class: 1,	Predicted Class: 1,	Sum of LL: 97.86727828100418
Vec #3723,	True Class: 1,	Predicted Class: 1,	Sum of LL: 108.15346763268487
Vec #3724,	True Class: 1,	Predicted Class: 1,	Sum of LL: 149.6858496644119
Vec #3725,	True Class: 2,	Predicted Class: 1,	Sum of LL: 139.91570684341403
Vec #3726,	True Class: 2,	Predicted Class: 1,	Sum of LL: 128.84139706580441
Vec #3727,	True Class: 1,	Predicted Class: 1,	Sum of LL: 157.30177714385943
Vec #3728,	True Class: 1,	Predicted Class: 1,	Sum of LL: 211.16958715062663
Vec #3729,	True Class: 1,	Predicted Class: 1,	Sum of LL: 236.17972147153043
Vec #3730,	True Class: 2,	Predicted Class: 1,	Sum of LL: 200.33385982112995
Vec #3731,	True Class: 2,	Predicted Class: 1,	Sum of LL: 170.48887996806005
Vec #3732,	True Class: 2,	Predicted Class: 1,	Sum of LL: 162.00995998082917
Vec #3733,	True Class: 2,	Predicted Class: 1,	Sum of LL: 126.65170722496792
Vec #3734,	True Class: 2,	Predicted Class: 1,	Sum of LL: 106.88867167678153
Vec #3735,	True Class: 2,	Predicted Class: 1,	Sum of LL: 72.97556326795588
Vec #3736,	True Class: 2,	Predicted Class: 1,	Sum of LL: 21.577922874260423
Vec #3737,	True Class: 2,	Predicted Class: 1,	Sum of LL: 4.18346742497464
Vec #3738,	True Class: 2,	Predicted Class: 2,	Sum of LL: -16.820399956783156
Vec #3739,	True Class: 2,	Predicted Class: 2,	Sum of LL: -37.59090568147044
Vec #3740,	True Class: 1,	Predicted Class: 1,	Sum of LL: 0.8277485196665495
Vec #3741,	True Class: 1,	Predicted Class: 1,	Sum of LL: 40.78949549092858
Vec #3742,	True Class: 1,	Predicted Class: 1,	Sum of LL: 64.91531990234029
Vec #3743,	True Class: 2,	Predicted Class: 1,	Sum of LL: 70.54167213182792
Vec #3744,	True Class: 1,	Predicted Class: 1,	Sum of LL: 71.14193384134408
Vec #3745,	True Class: 1,	Predicted Class: 1,	Sum of LL: 87.59219460917978
Vec #3746,	True Class: 1,	Predicted Class: 1,	Sum of LL: 111.55871023073854
Vec #3747,	True Class: 1,	Predicted Class: 1,	Sum of LL: 132.8546375177271
Vec #3748,	True Class: 1,	Predicted Class: 1,	Sum of LL: 161.73400370739716
Vec #3749,	True Class: 1,	Predicted Class: 1,	Sum of LL: 196.06780603901484
Vec #3750,	True Class: 1,	Predicted Class: 1,	Sum of LL: 218.11025616139005
Vec #3751,	True Class: 1,	Predicted Class: 1,	Sum of LL: 237.22815456842403
Vec #3752,	True Class: 1,	Predicted Class: 1,	Sum of LL: 291.08622515225255
Vec #3753,	True Class: 1,	Predicted Class: 1,	Sum of LL: 324.3047159483353
Vec #3754,	True Class: 1,	Predicted Class: 1,	Sum of LL: 361.44574007584976
Vec #3755,	True Class: 1,	Predicted Class: 1,	Sum of LL: 377.01409654603685
Vec #3756,	True Class: 1,	Predicted Class: 1,	Sum of LL: 387.18678107429986
Vec #3757,	True Class: 1,	Predicted Class: 1,	Sum of LL: 411.0165485060479
Vec #3758,	True Class: 1,	Predicted Class: 1,	Sum of LL: 436.3453186147589
Vec #3759,	True Class: 1,	Predicted Class: 1,	Sum of LL: 494.5851581905706
Vec #3760,	True Class: 1,	Predicted Class: 1,	Sum of LL: 513.9474356711389
Vec #3761,	True Class: 1,	Predicted Class: 1,	Sum of LL: 518.1140408833277
Vec #3762,	True Class: 1,	Predicted Class: 1,	Sum of LL: 549.3812771565473
Vec #3763,	True Class: 1,	Predicted Class: 1,	Sum of LL: 579.1630021708872
Vec #3764,	True Class: 2,	Predicted Class: 1,	Sum of LL: 557.3003836230944
Vec #3765,	True Class: 1,	Predicted Class: 1,	Sum of LL: 590.2145625499164
Vec #3766,	True Class: 1,	Predicted Class: 1,	Sum of LL: 611.5780561181917
Vec #3767,	True Class: 1,	Predicted Class: 1,	Sum of LL: 663.7189153668733
Vec #3768,	True Class: 1,	Predicted Class: 1,	Sum of LL: 683.4917932554374
Vec #3769,	True Class: 1,	Predicted Class: 1,	Sum of LL: 710.4175686454982
Vec #3770,	True Class: 2,	Predicted Class: 1,	Sum of LL: 685.1957926587513
Vec #3771,	True Class: 2,	Predicted Class: 1,	Sum of LL: 624.9925866276905
Vec #3772,	True Class: 2,	Predicted Class: 1,	Sum of LL: 596.7127610432972
Vec #3773,	True Class: 2,	Predicted Class: 1,	Sum of LL: 562.1352527134005
Vec #3774,	True Class: 2,	Predicted Class: 1,	Sum of LL: 534.2968844681114
Vec #3775,	True Class: 2,	Predicted Class: 1,	Sum of LL: 469.0530632562632
Vec #3776,	True Class: 2,	Predicted Class: 1,	Sum of LL: 445.90460485036965
Vec #3777,	True Class: 2,	Predicted Class: 1,	Sum of LL: 408.6479789582363
Vec #3778,	True Class: 2,	Predicted Class: 1,	Sum of LL: 347.56206301057404
Vec #3779,	True Class: 2,	Predicted Class: 1,	Sum of LL: 313.6827804176148
Vec #3780,	True Class: 2,	Predicted Class: 1,	Sum of LL: 287.78306533886894
Vec #3781,	True Class: 2,	Predicted Class: 1,	Sum of LL: 244.64904612864154
Vec #3782,	True Class: 2,	Predicted Class: 1,	Sum of LL: 188.01569041867444
Vec #3783,	True Class: 2,	Predicted Class: 1,	Sum of LL: 167.98096595055915
Vec #3784,	True Class: 2,	Predicted Class: 1,	Sum of LL: 130.08244412787093
Vec #3785,	True Class: 1,	Predicted Class: 1,	Sum of LL: 166.8772354197303
Vec #3786,	True Class: 1,	Predicted Class: 1,	Sum of LL: 200.68124067942702
Vec #3787,	True Class: 2,	Predicted Class: 1,	Sum of LL: 191.58766203436383
Vec #3788,	True Class: 1,	Predicted Class: 1,	Sum of LL: 251.4113354299932
Vec #3789,	True Class: 1,	Predicted Class: 1,	Sum of LL: 305.67993731613916
Vec #3790,	True Class: 1,	Predicted Class: 1,	Sum of LL: 349.3363941572281
Vec #3791,	True Class: 1,	Predicted Class: 1,	Sum of LL: 363.5677801432387
Vec #3792,	True Class: 1,	Predicted Class: 1,	Sum of LL: 361.5169852340853
Vec #3793,	True Class: 1,	Predicted Class: 1,	Sum of LL: 387.3648782473755
Vec #3794,	True Class: 2,	Predicted Class: 1,	Sum of LL: 388.4583529601148
Vec #3795,	True Class: 1,	Predicted Class: 1,	Sum of LL: 406.3062628198628
Vec #3796,	True Class: 1,	Predicted Class: 1,	Sum of LL: 430.48465061155133
Vec #3797,	True Class: 2,	Predicted Class: 1,	Sum of LL: 410.5433402369755
Vec #3798,	True Class: 1,	Predicted Class: 1,	Sum of LL: 423.8019654169485
Vec #3799,	True Class: 1,	Predicted Class: 1,	Sum of LL: 442.32244791439626
Vec #3800,	True Class: 1,	Predicted Class: 1,	Sum of LL: 458.7510285124627
Vec #3801,	True Class: 2,	Predicted Class: 1,	Sum of LL: 457.0034910292459
Vec #3802,	True Class: 2,	Predicted Class: 1,	Sum of LL: 444.3083392691509
Vec #3803,	True Class: 1,	Predicted Class: 1,	Sum of LL: 481.3674000613866
Vec #3804,	True Class: 1,	Predicted Class: 1,	Sum of LL: 507.0539162212053
Vec #3805,	True Class: 1,	Predicted Class: 1,	Sum of LL: 533.0007822226578
Vec #3806,	True Class: 2,	Predicted Class: 1,	Sum of LL: 493.4889159192658
Vec #3807,	True Class: 2,	Predicted Class: 1,	Sum of LL: 455.78005335126267
Vec #3808,	True Class: 2,	Predicted Class: 1,	Sum of LL: 443.936631091769
Vec #3809,	True Class: 2,	Predicted Class: 1,	Sum of LL: 426.8073440866455
Vec #3810,	True Class: 2,	Predicted Class: 1,	Sum of LL: 392.4594199267028
Vec #3811,	True Class: 2,	Predicted Class: 1,	Sum of LL: 374.7208899772943
Vec #3812,	True Class: 2,	Predicted Class: 1,	Sum of LL: 355.5134357705871
Vec #3813,	True Class: 2,	Predicted Class: 1,	Sum of LL: 340.5596276780253
Vec #3814,	True Class: 2,	Predicted Class: 1,	Sum of LL: 320.64249023818763
Vec #3815,	True Class: 2,	Predicted Class: 1,	Sum of LL: 294.3775140473182
Vec #3816,	True Class: 2,	Predicted Class: 1,	Sum of LL: 271.2978140888581
Vec #3817,	True Class: 2,	Predicted Class: 1,	Sum of LL: 251.5504014710694
Vec #3818,	True Class: 2,	Predicted Class: 1,	Sum of LL: 236.1405791900074
Vec #3819,	True Class: 1,	Predicted Class: 1,	Sum of LL: 235.1758013125218
Vec #3820,	True Class: 1,	Predicted Class: 1,	Sum of LL: 255.34394740506772
Vec #3821,	True Class: 1,	Predicted Class: 1,	Sum of LL: 274.69300295658593
Vec #3822,	True Class: 1,	Predicted Class: 1,	Sum of LL: 306.83499559154194
Vec #3823,	True Class: 1,	Predicted Class: 1,	Sum of LL: 321.8946512097008
Vec #3824,	True Class: 1,	Predicted Class: 1,	Sum of LL: 355.7454591862587
Vec #3825,	True Class: 2,	Predicted Class: 1,	Sum of LL: 333.5359860388925
Vec #3826,	True Class: 1,	Predicted Class: 1,	Sum of LL: 373.26537372132003
Vec #3827,	True Class: 1,	Predicted Class: 1,	Sum of LL: 402.2327552134568
Vec #3828,	True Class: 1,	Predicted Class: 1,	Sum of LL: 436.4813556385438
Vec #3829,	True Class: 1,	Predicted Class: 1,	Sum of LL: 455.6807224323781
Vec #3830,	True Class: 1,	Predicted Class: 1,	Sum of LL: 483.2873726283642
Vec #3831,	True Class: 2,	Predicted Class: 1,	Sum of LL: 463.7159443295852
Vec #3832,	True Class: 2,	Predicted Class: 1,	Sum of LL: 445.4160428745929
Vec #3833,	True Class: 1,	Predicted Class: 1,	Sum of LL: 453.40465696482215
Vec #3834,	True Class: 1,	Predicted Class: 1,	Sum of LL: 470.93947293008245
Vec #3835,	True Class: 1,	Predicted Class: 1,	Sum of LL: 489.56590597283383
Vec #3836,	True Class: 1,	Predicted Class: 1,	Sum of LL: 501.1038578533036
Vec #3837,	True Class: 1,	Predicted Class: 1,	Sum of LL: 519.237396565484
Vec #3838,	True Class: 1,	Predicted Class: 1,	Sum of LL: 578.4092722998508
Vec #3839,	True Class: 1,	Predicted Class: 1,	Sum of LL: 590.9897270368498
Vec #3840,	True Class: 2,	Predicted Class: 1,	Sum of LL: 583.3471581290219
Vec #3841,	True Class: 1,	Predicted Class: 1,	Sum of LL: 634.8043476094197
Vec #3842,	True Class: 1,	Predicted Class: 1,	Sum of LL: 668.4058581409729
Vec #3843,	True Class: 1,	Predicted Class: 1,	Sum of LL: 703.9459792393615
Vec #3844,	True Class: 1,	Predicted Class: 1,	Sum of LL: 722.1604477176072
